y_true,y_pred,proba
0,0,0.0019664600353921165
0,0,0.002200810077109557
0,0,0.0021067121076583065
0,0,5.0930711837935665e-05
0,0,0.0016920886095367846
0,0,0.00035510626650010806
0,0,0.00013394890302530527
0,0,0.0009399297146046737
0,0,8.991217321064474e-05
0,0,0.0008968649185185653
0,0,0.0036522610865517627
0,0,0.0035329637424953595
0,0,0.0033676376293312097
0,0,0.0033633965937790015
0,0,0.003519498783828776
0,0,0.003355460175643371
0,0,0.005074820184972468
0,0,0.003444822377711278
0,0,0.0050537911663696275
0,0,0.0035714314883430057
0,0,0.005075872968903346
0,0,0.005093562052952869
0,0,0.0033589486816788415
0,0,0.005080257480627845
0,0,0.005017464758570788
0,0,0.003364162134190544
0,0,0.0034757991366565545
0,0,0.005057044216985164
0,0,0.003583040427685529
0,0,0.0035211065381902428
0,0,0.005011271397562379
0,0,0.005031515167543616
0,0,0.003405193220159935
0,0,0.0033663034474730466
0,0,0.003348751199199608
0,0,0.0033508459166496636
0,0,0.005017774240404646
0,0,0.005040634304604503
0,0,0.0033734448889466235
0,0,0.0033575927546801005
0,0,0.003386320484693456
0,0,0.006841246578816098
0,0,0.0033596773071440478
0,0,0.0033512627178829326
0,0,0.006719814198796916
0,0,0.0033824049301206245
0,0,0.005156988657536894
0,0,0.0033735368012229525
0,0,0.006761546928941218
0,0,0.005031362998996803
0,0,0.005032170998703205
0,0,0.00693549940429483
0,0,0.006744623172648606
0,0,0.0050947253945504015
0,0,0.005125506963146146
0,0,0.0051417003415876236
0,0,0.006798058293089869
0,0,0.005307597979245747
0,0,0.005102527204527495
0,0,0.0051152379117418755
0,0,0.005417770909828117
0,0,0.005337813737809492
0,0,0.005251869459296104
0,0,0.00839974018891868
0,0,0.006679486009913156
0,0,0.008377894934211889
0,0,0.010340744258331968
0,0,0.008422523754785133
0,0,0.011700282140205054
0,0,0.008528909297715792
0,0,0.01525401257892551
0,0,0.015363218464376919
0,0,0.012074443510616949
0,0,0.02606403084503545
0,0,0.019823117417154014
0,0,0.019808747017698233
0,0,0.022222304075411956
0,0,0.02397546234182204
0,0,0.02579586188628526
0,0,0.038272121050614304
0,0,0.04304766247267523
0,0,0.059001470003949716
0,0,0.06641407919631703
0,0,0.06620615986422411
0,0,0.09205785295643441
0,0,0.12293548568125798
0,0,0.1457261635271889
0,0,0.12794013052945008
0,0,0.13834158223674844
0,0,0.16142351242666442
0,0,0.1570720372610625
0,0,0.16906999301719175
0,0,0.18603238878191608
0,0,0.17470246881731377
0,0,0.19164948149439878
0,0,0.19335786188694482
0,0,0.20213099030002596
0,0,0.24066764954706504
0,0,0.25467298937858723
0,0,0.2844414080225237
0,0,0.3395858673263731
0,0,0.3367498685137098
0,1,0.39495908855555845
0,0,0.3226415101859923
0,0,0.30432058852130184
0,0,0.32269422811354004
0,0,0.35931797983019564
0,0,0.29169435711559655
0,0,0.2963384783460692
0,0,0.3127756105499843
0,1,0.3799731221220452
0,0,0.3104537220733886
0,0,0.32199573007038057
0,0,0.30560336989130177
0,0,0.30406469423951626
0,0,0.3317471191104935
0,1,0.5317061332209397
0,0,0.35339559669686643
0,0,0.36139663739169303
0,1,0.6197461440524945
0,1,0.3961460283258661
0,1,0.4044910329429978
0,1,0.45167594868007066
