Line#,Date,"Solar Radiation (S-LIB 21559981:22047692-1),W/m²,21559981","Temperature (S-THC 21559981:22071558-1),°C,21559981","Wind Speed (S-WCF 21559981:21952747-1),m/s,21559981","Gust Speed (S-WCF 21559981:21952747-2),m/s,21559981"
8583,25-08-11 19:10:00 -0500,ERROR,11.231,0.3,1
8584,25-08-11 19:15:00 -0500,ERROR,11.209,0.3,2
8585,25-08-11 19:20:00 -0500,ERROR,11.252,1,2.7
8586,25-08-11 19:25:00 -0500,ERROR,10.781,1,2.7
8587,25-08-11 19:30:00 -0500,ERROR,10.373,1,2.3
8588,25-08-11 19:35:00 -0500,ERROR,9.837,0.3,1.7
8589,25-08-11 19:40:00 -0500,ERROR,9.944,0.7,2
8590,25-08-11 19:45:00 -0500,ERROR,10.116,1.3,2.7
8591,25-08-11 19:50:00 -0500,ERROR,10.18,1.3,3
8592,25-08-11 19:55:00 -0500,ERROR,10.287,1.7,3.7
8593,25-08-11 20:00:00 -0500,ERROR,10.073,1.3,4.3
8594,25-08-11 20:05:00 -0500,ERROR,9.451,1,3
8595,25-08-11 20:10:00 -0500,ERROR,9.065,1,3
8596,25-08-11 20:15:00 -0500,ERROR,8.657,0.7,2
8597,25-08-11 20:20:00 -0500,ERROR,8.142,0.7,2
8598,25-08-11 20:25:00 -0500,ERROR,7.907,0.7,2
8599,25-08-11 20:30:00 -0500,ERROR,7.027,0.3,1
8600,25-08-11 20:35:00 -0500,ERROR,7.435,1,3
8601,25-08-11 20:40:00 -0500,ERROR,7.306,1,2.3
8602,25-08-11 20:45:00 -0500,ERROR,6.813,0,1
8603,25-08-11 20:50:00 -0500,ERROR,6.684,0.3,1
8604,25-08-11 20:55:00 -0500,ERROR,6.791,0,0.7
8605,25-08-11 21:00:00 -0500,ERROR,6.448,0,0.3
8606,25-08-11 21:05:00 -0500,ERROR,6.555,0,1
8607,25-08-11 21:10:00 -0500,ERROR,5.933,0,0
8608,25-08-11 21:15:00 -0500,ERROR,5.59,0,0
8609,25-08-11 21:20:00 -0500,ERROR,5.226,0,0.3
8610,25-08-11 21:25:00 -0500,ERROR,5.569,0.7,1
8611,25-08-11 21:30:00 -0500,ERROR,5.569,1,1.3
8612,25-08-11 21:35:00 -0500,ERROR,5.247,0.7,1.3
8613,25-08-11 21:40:00 -0500,ERROR,4.325,0,0
8614,25-08-11 21:45:00 -0500,ERROR,4.325,0.3,1.3
8615,25-08-11 21:50:00 -0500,ERROR,4.518,1.3,1.7
8616,25-08-11 21:55:00 -0500,ERROR,4.368,1,1.7
8617,25-08-11 22:00:00 -0500,ERROR,3.51,0.3,1.3
8618,25-08-11 22:05:00 -0500,ERROR,3.145,0.7,1.3
8619,25-08-11 22:10:00 -0500,ERROR,2.909,0,0.7
8620,25-08-11 22:15:00 -0500,ERROR,3.488,1,1.3
8621,25-08-11 22:20:00 -0500,ERROR,4.153,1,2
8622,25-08-11 22:25:00 -0500,ERROR,4.024,0.3,2
8623,25-08-11 22:30:00 -0500,ERROR,4.26,1,2
8624,25-08-11 22:35:00 -0500,ERROR,4.604,1.3,1.7
8625,25-08-11 22:40:00 -0500,ERROR,4.861,1.3,2
8626,25-08-11 22:45:00 -0500,ERROR,5.054,1,1.7
8627,25-08-11 22:50:00 -0500,ERROR,4.904,1,1.3
8628,25-08-11 22:55:00 -0500,ERROR,4.99,0.7,1.3
8629,25-08-11 23:00:00 -0500,ERROR,4.389,0,0.3
8630,25-08-11 23:05:00 -0500,ERROR,4.11,0.3,1.3
8631,25-08-11 23:10:00 -0500,ERROR,4.217,1,1.3
8632,25-08-11 23:15:00 -0500,ERROR,4.282,1,1.3
8633,25-08-11 23:20:00 -0500,ERROR,4.175,0.3,1.3
8634,25-08-11 23:25:00 -0500,ERROR,4.11,0,0.3
8635,25-08-11 23:30:00 -0500,ERROR,4.196,0,0
8636,25-08-11 23:35:00 -0500,ERROR,4.11,0.3,1
8637,25-08-11 23:40:00 -0500,ERROR,4.282,1,1.3
8638,25-08-11 23:45:00 -0500,ERROR,4.625,0.7,1.7
8639,25-08-11 23:50:00 -0500,ERROR,4.453,0,0.3
8640,25-08-11 23:55:00 -0500,ERROR,3.402,0,0
8641,25-08-12 00:00:00 -0500,ERROR,2.995,0,0
8642,25-08-12 00:05:00 -0500,ERROR,2.952,0,0.3
8643,25-08-12 00:10:00 -0500,ERROR,3.059,0,0
8644,25-08-12 00:15:00 -0500,ERROR,2.051,0.3,1.7
8645,25-08-12 00:20:00 -0500,ERROR,1.408,1,1.7
8646,25-08-12 00:25:00 -0500,ERROR,1.429,1.3,1.3
8647,25-08-12 00:30:00 -0500,ERROR,1.579,1.3,1.7
8648,25-08-12 00:35:00 -0500,ERROR,1.708,1,1.7
8649,25-08-12 00:40:00 -0500,ERROR,1.601,1,1.3
8650,25-08-12 00:45:00 -0500,ERROR,1.258,1.3,2
8651,25-08-12 00:50:00 -0500,ERROR,0.7,1.7,2
8652,25-08-12 00:55:00 -0500,ERROR,0.486,1.7,2.3
8653,25-08-12 01:00:00 -0500,ERROR,0.014,0.7,2
8654,25-08-12 01:05:00 -0500,ERROR,-0.072,1,2
8655,25-08-12 01:10:00 -0500,ERROR,0.121,1,1.7
8656,25-08-12 01:15:00 -0500,ERROR,0.185,1.3,1.7
8657,25-08-12 01:20:00 -0500,ERROR,-0.179,1,1.7
8658,25-08-12 01:25:00 -0500,ERROR,-0.587,0.3,1
8659,25-08-12 01:30:00 -0500,ERROR,-0.437,0,0.7
8660,25-08-12 01:35:00 -0500,ERROR,-0.694,0,0.7
8661,25-08-12 01:40:00 -0500,ERROR,-0.694,0,0.7
8662,25-08-12 01:45:00 -0500,ERROR,-0.523,0.7,1.3
8663,25-08-12 01:50:00 -0500,ERROR,-0.136,1,1.3
8664,25-08-12 01:55:00 -0500,ERROR,-0.136,1,1.7
8665,25-08-12 02:00:00 -0500,ERROR,-0.608,1,1.7
8666,25-08-12 02:05:00 -0500,ERROR,-1.573,0,0.3
8667,25-08-12 02:10:00 -0500,ERROR,-1.595,0.7,1
8668,25-08-12 02:15:00 -0500,ERROR,-1.252,0,0.7
8669,25-08-12 02:20:00 -0500,ERROR,-1.745,0,0
8670,25-08-12 02:25:00 -0500,ERROR,-1.681,0,0
8671,25-08-12 02:30:00 -0500,ERROR,-1.659,0.7,2
8672,25-08-12 02:35:00 -0500,ERROR,-1.252,1.3,2
8673,25-08-12 02:40:00 -0500,ERROR,-1.166,1.3,2
8674,25-08-12 02:45:00 -0500,ERROR,-1.273,1,1.7
8675,25-08-12 02:50:00 -0500,ERROR,-1.509,1,1.7
8676,25-08-12 02:55:00 -0500,ERROR,-1.874,1,1.7
8677,25-08-12 03:00:00 -0500,ERROR,-1.831,1.3,2
8678,25-08-12 03:05:00 -0500,ERROR,-1.831,1.7,2
8679,25-08-12 03:10:00 -0500,ERROR,-2.281,1.3,2.3
8680,25-08-12 03:15:00 -0500,ERROR,-2.474,1.3,2
8681,25-08-12 03:20:00 -0500,ERROR,-2.624,1.3,1.7
8682,25-08-12 03:25:00 -0500,ERROR,-2.646,1,2
8683,25-08-12 03:30:00 -0500,ERROR,-2.41,1.3,2
8684,25-08-12 03:35:00 -0500,ERROR,-2.453,1,1.3
8685,25-08-12 03:40:00 -0500,ERROR,-2.496,1,1.7
8686,25-08-12 03:45:00 -0500,ERROR,-2.646,1.3,2
8687,25-08-12 03:50:00 -0500,ERROR,-3.075,1.3,2
8688,25-08-12 03:55:00 -0500,ERROR,-3.075,1.3,1.7
8689,25-08-12 04:00:00 -0500,ERROR,-2.946,1,1.7
8690,25-08-12 04:05:00 -0500,ERROR,-3.118,1,1.7
8691,25-08-12 04:10:00 -0500,ERROR,-3.182,1,1.7
8692,25-08-12 04:15:00 -0500,ERROR,-3.096,1,1.7
8693,25-08-12 04:20:00 -0500,ERROR,-3.118,0.3,1.3
8694,25-08-12 04:25:00 -0500,ERROR,-3.032,0,0.7
8695,25-08-12 04:30:00 -0500,ERROR,-3.075,0,0
8696,25-08-12 04:35:00 -0500,ERROR,-2.753,0.3,1.7
8697,25-08-12 04:40:00 -0500,ERROR,-2.925,0.3,1.3
8698,25-08-12 04:45:00 -0500,ERROR,-3.439,0,0.3
8699,25-08-12 04:50:00 -0500,ERROR,-3.461,0.3,1.3
8700,25-08-12 04:55:00 -0500,ERROR,-3.439,0.7,1
8701,25-08-12 05:00:00 -0500,ERROR,-3.504,0.7,1
8702,25-08-12 05:05:00 -0500,ERROR,-4.19,0,0
8703,25-08-12 05:10:00 -0500,ERROR,-4.641,0,0.7
8704,25-08-12 05:15:00 -0500,ERROR,-4.34,1,1.7
8705,25-08-12 05:20:00 -0500,ERROR,-3.954,1,1.3
8706,25-08-12 05:25:00 -0500,ERROR,-3.783,1,1.7
8707,25-08-12 05:30:00 -0500,ERROR,-3.761,1,1.3
8708,25-08-12 05:35:00 -0500,ERROR,-3.933,1,1.3
8709,25-08-12 05:40:00 -0500,ERROR,-4.555,0,0.3
8710,25-08-12 05:45:00 -0500,ERROR,-4.49,0,0
8711,25-08-12 05:50:00 -0500,ERROR,-4.19,0.3,0.7
8712,25-08-12 05:55:00 -0500,ERROR,-4.533,0.3,0.7
8713,25-08-12 06:00:00 -0500,ERROR,-4.555,1,1.7
8714,25-08-12 06:05:00 -0500,ERROR,-4.748,1.3,1.7
8715,25-08-12 06:10:00 -0500,ERROR,-4.619,1.3,1.7
8716,25-08-12 06:15:00 -0500,ERROR,-4.662,1.3,1.7
8717,25-08-12 06:20:00 -0500,ERROR,-5.027,0.3,1.3
8718,25-08-12 06:25:00 -0500,ERROR,-5.069,0,0
8719,25-08-12 06:30:00 -0500,ERROR,-4.941,0.3,1.3
8720,25-08-12 06:35:00 -0500,ERROR,-4.855,0,0.3
8721,25-08-12 06:40:00 -0500,ERROR,-4.619,0.7,1.3
8722,25-08-12 06:45:00 -0500,ERROR,1.15,0.7,1.3
8723,25-08-12 06:50:00 -0500,ERROR,3.746,0,0
8724,25-08-12 06:55:00 -0500,ERROR,8.078,0,0
8725,25-08-12 07:00:00 -0500,ERROR,9.601,0.3,1.3
8726,25-08-12 07:05:00 -0500,ERROR,10.566,0.7,1
8727,25-08-12 07:10:00 -0500,ERROR,11.381,0.7,1.7
8728,25-08-12 07:15:00 -0500,ERROR,11.982,1,1.3
8729,25-08-12 07:20:00 -0500,ERROR,12.196,1,1.7
8730,25-08-12 07:25:00 -0500,ERROR,12.625,1,1.7
8731,25-08-12 07:30:00 -0500,ERROR,14.448,0.7,1.3
8732,25-08-12 07:35:00 -0500,ERROR,14.148,0.7,1.3
8733,25-08-12 07:40:00 -0500,ERROR,16.035,0.7,1.3
8734,25-08-12 07:45:00 -0500,ERROR,17.365,0.7,1
8735,25-08-12 07:50:00 -0500,ERROR,17.88,0.3,1.3
8736,25-08-12 07:55:00 -0500,ERROR,18.781,0.3,1
8737,25-08-12 08:00:00 -0500,ERROR,20.025,0.3,1.7
8738,25-08-12 08:05:00 -0500,ERROR,21.118,0.3,0.7
8739,25-08-12 08:10:00 -0500,ERROR,24.035,0,1
8740,25-08-12 08:15:00 -0500,ERROR,21.419,0,0.3
8741,25-08-12 08:20:00 -0500,ERROR,21.076,0.3,0.7
8742,25-08-12 08:25:00 -0500,ERROR,23.113,0,0.7
8743,25-08-12 08:30:00 -0500,ERROR,21.762,0.3,1.3
8744,25-08-12 08:35:00 -0500,ERROR,25.451,0,0.7
8745,25-08-12 08:40:00 -0500,ERROR,23.478,0.7,1.7
8746,25-08-12 08:45:00 -0500,ERROR,22.62,0.3,1.7
8747,25-08-12 08:50:00 -0500,ERROR,22.362,0.7,1.3
8748,25-08-12 08:55:00 -0500,ERROR,23.478,0.7,2.3
8749,25-08-12 09:00:00 -0500,ERROR,23.177,0.7,2
8750,25-08-12 09:05:00 -0500,ERROR,23.95,0.3,1
8751,25-08-12 09:10:00 -0500,ERROR,24.1,0.7,1.3
8752,25-08-12 09:15:00 -0500,ERROR,25.215,0.7,1.3
8753,25-08-12 09:20:00 -0500,ERROR,25.344,0.7,1.3
8754,25-08-12 09:25:00 -0500,ERROR,22.92,1,2.3
8755,25-08-12 09:30:00 -0500,ERROR,21.183,1.7,3.3
8756,25-08-12 09:35:00 -0500,ERROR,24.057,1,3
8757,25-08-12 09:40:00 -0500,ERROR,20.003,2,3.7
8758,25-08-12 09:45:00 -0500,ERROR,21.247,1.7,4
8759,25-08-12 09:50:00 -0500,ERROR,23.992,1,2.7
8760,25-08-12 09:55:00 -0500,ERROR,24.228,1,3.7
8761,25-08-12 10:00:00 -0500,ERROR,23.242,1.7,3.3
8762,25-08-12 10:05:00 -0500,ERROR,24.572,1.3,3.3
8763,25-08-12 10:10:00 -0500,ERROR,27.317,0.7,2.3
8764,25-08-12 10:15:00 -0500,ERROR,27.21,0.7,2.7
8765,25-08-12 10:20:00 -0500,ERROR,24.486,1.7,3.3
8766,25-08-12 10:25:00 -0500,ERROR,29.59,1,2.3
8767,25-08-12 10:30:00 -0500,ERROR,30.491,0.7,2
8768,25-08-12 10:35:00 -0500,ERROR,27.875,1,3.3
8769,25-08-12 10:40:00 -0500,ERROR,31.692,1,2.7
8770,25-08-12 10:45:00 -0500,ERROR,16.936,1,2.3
8771,25-08-12 10:50:00 -0500,ERROR,13.097,0.7,2.3
8772,25-08-12 10:55:00 -0500,ERROR,15.156,1,2.3
8773,25-08-12 11:00:00 -0500,ERROR,14.813,1,2.3
8774,25-08-12 11:05:00 -0500,ERROR,15.392,1,2
8775,25-08-12 11:10:00 -0500,ERROR,24.228,0.7,1.7
8776,25-08-12 11:15:00 -0500,ERROR,19.703,0.3,1
8777,25-08-12 11:20:00 -0500,ERROR,29.033,0.3,1
8778,25-08-12 11:25:00 -0500,ERROR,32.636,0.3,1.7
8779,25-08-12 11:30:00 -0500,ERROR,24.829,1.7,3.3
8780,25-08-12 11:35:00 -0500,ERROR,26.116,1.3,3
8781,25-08-12 11:40:00 -0500,ERROR,22.899,1,2.3
8782,25-08-12 11:45:00 -0500,ERROR,27.746,0.7,2.3
8783,25-08-12 11:50:00 -0500,ERROR,26.652,1,3
8784,25-08-12 11:55:00 -0500,ERROR,26.33,1.3,2.7
8785,25-08-12 12:00:00 -0500,ERROR,25.472,2,4.7
8786,25-08-12 12:05:00 -0500,ERROR,26.18,1.7,3.7
8787,25-08-12 12:10:00 -0500,ERROR,25.451,1.7,3.3
8788,25-08-12 12:15:00 -0500,ERROR,24.035,2,4
8789,25-08-12 12:20:00 -0500,ERROR,27.081,1.7,3.7
8790,25-08-12 12:25:00 -0500,ERROR,27.81,0.7,2.7
8791,25-08-12 12:30:00 -0500,ERROR,25.901,1.7,7.7
8792,25-08-12 12:35:00 -0500,ERROR,26.03,2.3,4
8793,25-08-12 12:40:00 -0500,ERROR,25.837,2.7,5.3
8794,25-08-12 12:45:00 -0500,ERROR,27.617,1.3,3
8795,25-08-12 12:50:00 -0500,ERROR,27.639,2,3.7
8796,25-08-12 12:55:00 -0500,ERROR,28.368,1.3,2.7
8797,25-08-12 13:00:00 -0500,ERROR,28.84,1.3,3
8798,25-08-12 13:05:00 -0500,ERROR,26.866,2,3.7
8799,25-08-12 13:10:00 -0500,ERROR,29.333,1.3,3
8800,25-08-12 13:15:00 -0500,ERROR,28.754,2,3.7
8801,25-08-12 13:20:00 -0500,ERROR,28.99,1.7,4
8802,25-08-12 13:25:00 -0500,ERROR,28.261,0.7,2
8803,25-08-12 13:30:00 -0500,ERROR,30.641,1,2.7
8804,25-08-12 13:35:00 -0500,ERROR,30.62,2,3.3
8805,25-08-12 13:40:00 -0500,ERROR,31.692,1.7,3.3
8806,25-08-12 13:45:00 -0500,ERROR,30.877,2,3.3
8807,25-08-12 13:50:00 -0500,ERROR,29.826,2.3,4.3
8808,25-08-12 13:55:00 -0500,ERROR,30.856,1.7,3.7
8809,25-08-12 14:00:00 -0500,ERROR,31.585,1.3,3.3
8810,25-08-12 14:05:00 -0500,ERROR,32.529,1,3
8811,25-08-12 14:10:00 -0500,ERROR,31.027,1.7,3
8812,25-08-12 14:15:00 -0500,ERROR,31.564,0.7,2.3
8813,25-08-12 14:20:00 -0500,ERROR,29.59,0.7,2.3
8814,25-08-12 14:25:00 -0500,ERROR,27.145,1.7,3.3
8815,25-08-12 14:30:00 -0500,ERROR,31.199,0.7,2.3
8816,25-08-12 14:35:00 -0500,ERROR,27.853,1.7,3.7
8817,25-08-12 14:40:00 -0500,ERROR,27.96,2,3.3
8818,25-08-12 14:45:00 -0500,ERROR,29.74,1,3
8819,25-08-12 14:50:00 -0500,ERROR,31.113,1.3,3.3
8820,25-08-12 14:55:00 -0500,ERROR,29.869,2.3,3.7
8821,25-08-12 15:00:00 -0500,ERROR,30.663,1.3,3.3
8822,25-08-12 15:05:00 -0500,ERROR,29.976,0.7,2.3
8823,25-08-12 15:10:00 -0500,ERROR,30.749,0.7,2.3
8824,25-08-12 15:15:00 -0500,ERROR,27.274,1,2
8825,25-08-12 15:20:00 -0500,ERROR,25.987,1.7,2.3
8826,25-08-12 15:25:00 -0500,ERROR,26.073,1.3,3.3
8827,25-08-12 15:30:00 -0500,ERROR,26.802,1.3,3
8828,25-08-12 15:35:00 -0500,ERROR,27.789,1,2.3
8829,25-08-12 15:40:00 -0500,ERROR,31.049,0.7,1.7
8830,25-08-12 15:45:00 -0500,ERROR,26.974,1,2
8831,25-08-12 15:50:00 -0500,ERROR,26.18,1,2
8832,25-08-12 15:55:00 -0500,ERROR,28.068,0.3,1.3
8833,25-08-12 16:00:00 -0500,ERROR,28.368,0.3,1.7
8834,25-08-12 16:05:00 -0500,ERROR,29.633,0.3,1.3
8835,25-08-12 16:10:00 -0500,ERROR,31.07,0.3,0.7
8836,25-08-12 16:15:00 -0500,ERROR,27.96,0.3,1.3
8837,25-08-12 16:20:00 -0500,ERROR,25.816,1,2.3
8838,25-08-12 16:25:00 -0500,ERROR,24.893,1,2
8839,25-08-12 16:30:00 -0500,ERROR,24.464,1,2
8840,25-08-12 16:35:00 -0500,ERROR,27.574,0.3,0.7
8841,25-08-12 16:40:00 -0500,ERROR,23.907,1,2.3
8842,25-08-12 16:45:00 -0500,ERROR,24.915,0.3,1.3
8843,25-08-12 16:50:00 -0500,ERROR,25.494,0.3,1.3
8844,25-08-12 16:55:00 -0500,ERROR,23.671,0.3,1.3
8845,25-08-12 17:00:00 -0500,ERROR,21.74,0.3,1
8846,25-08-12 17:05:00 -0500,ERROR,16.872,0.7,1.3
8847,25-08-12 17:10:00 -0500,ERROR,13.118,0.7,1
8848,25-08-12 17:15:00 -0500,ERROR,12.067,0.7,1
8849,25-08-12 17:20:00 -0500,ERROR,11.638,0.7,1
8850,25-08-12 17:25:00 -0500,ERROR,11.553,1,1.7
8851,25-08-12 17:30:00 -0500,ERROR,10.952,1,1.7
8852,25-08-12 17:35:00 -0500,ERROR,10.502,0.7,1.3
8853,25-08-12 17:40:00 -0500,ERROR,8.915,0,0.7
8854,25-08-12 17:45:00 -0500,ERROR,9.622,0.3,1
8855,25-08-12 17:50:00 -0500,ERROR,9.837,0.3,1.3
8856,25-08-12 17:55:00 -0500,ERROR,8.593,0,1
8857,25-08-12 18:00:00 -0500,ERROR,8.657,0,0.3
8858,25-08-12 18:05:00 -0500,ERROR,7.263,0,0.3
8859,25-08-12 18:10:00 -0500,ERROR,6.319,0,0
8860,25-08-12 18:15:00 -0500,ERROR,6.041,0,0
8861,25-08-12 18:20:00 -0500,ERROR,6.234,0,0.3
8862,25-08-12 18:25:00 -0500,ERROR,7.049,0,0.3
8863,25-08-12 18:30:00 -0500,ERROR,6.062,0,0
8864,25-08-12 18:35:00 -0500,ERROR,6.384,0,0
8865,25-08-12 18:40:00 -0500,ERROR,6.62,0,0.3
8866,25-08-12 18:45:00 -0500,ERROR,5.998,0,0.7
8867,25-08-12 18:50:00 -0500,ERROR,4.797,0.7,1.3
8868,25-08-12 18:55:00 -0500,ERROR,4.282,1.7,2
8869,25-08-12 19:00:00 -0500,ERROR,3.853,1.7,2.3
8870,25-08-12 19:05:00 -0500,ERROR,3.231,1.7,2.3
8871,25-08-12 19:10:00 -0500,ERROR,3.295,1.7,2.3
8872,25-08-12 19:15:00 -0500,ERROR,3.531,1.7,2.7
8873,25-08-12 19:20:00 -0500,ERROR,3.317,1.3,2.3
8874,25-08-12 19:25:00 -0500,ERROR,3.402,2,2.3
8875,25-08-12 19:30:00 -0500,ERROR,3.424,1.7,2.7
8876,25-08-12 19:35:00 -0500,ERROR,3.939,1.7,2.7
8877,25-08-12 19:40:00 -0500,ERROR,3.789,1.7,3
8878,25-08-12 19:45:00 -0500,ERROR,4.368,1.7,3.7
8879,25-08-12 19:50:00 -0500,ERROR,5.526,1,2
8880,25-08-12 19:55:00 -0500,ERROR,3.595,2,3.3
8881,25-08-12 20:00:00 -0500,ERROR,3.595,2.7,4.7
8882,25-08-12 20:05:00 -0500,ERROR,3.167,2,3.3
8883,25-08-12 20:10:00 -0500,ERROR,3.167,1,2.3
8884,25-08-12 20:15:00 -0500,ERROR,2.78,1,1.7
8885,25-08-12 20:20:00 -0500,ERROR,4.089,1.3,3
8886,25-08-12 20:25:00 -0500,ERROR,6.298,2.3,4
8887,25-08-12 20:30:00 -0500,ERROR,6.062,1.3,4
8888,25-08-12 20:35:00 -0500,ERROR,5.998,1.3,2.3
8889,25-08-12 20:40:00 -0500,ERROR,5.719,1,3.3
8890,25-08-12 20:45:00 -0500,ERROR,4.99,0.3,1.3
8891,25-08-12 20:50:00 -0500,ERROR,4.003,0.3,2
8892,25-08-12 20:55:00 -0500,ERROR,3.531,2,2.7
8893,25-08-12 21:00:00 -0500,ERROR,3.295,2.3,3
8894,25-08-12 21:05:00 -0500,ERROR,3.252,2,2.7
8895,25-08-12 21:10:00 -0500,ERROR,2.587,1.7,2.7
8896,25-08-12 21:15:00 -0500,ERROR,1.944,1.3,2
8897,25-08-12 21:20:00 -0500,ERROR,1.644,1,1.7
8898,25-08-12 21:25:00 -0500,ERROR,2.587,0.7,2
8899,25-08-12 21:30:00 -0500,ERROR,2.351,0,0.7
8900,25-08-12 21:35:00 -0500,ERROR,3.638,0.3,1
8901,25-08-12 21:40:00 -0500,ERROR,4.432,1,2
8902,25-08-12 21:45:00 -0500,ERROR,3.595,1.3,2
8903,25-08-12 21:50:00 -0500,ERROR,3.595,1,2.3
8904,25-08-12 21:55:00 -0500,ERROR,2.995,1.3,2
8905,25-08-12 22:00:00 -0500,ERROR,3.188,1.7,2.3
8906,25-08-12 22:05:00 -0500,ERROR,3.231,1.3,2.3
8907,25-08-12 22:10:00 -0500,ERROR,2.931,1,2
8908,25-08-12 22:15:00 -0500,ERROR,2.094,1,1.3
8909,25-08-12 22:20:00 -0500,ERROR,1.837,0.7,1.3
8910,25-08-12 22:25:00 -0500,ERROR,2.223,0.7,1
8911,25-08-12 22:30:00 -0500,ERROR,1.837,1,1.7
8912,25-08-12 22:35:00 -0500,ERROR,1.901,1.3,1.7
8913,25-08-12 22:40:00 -0500,ERROR,1.622,1.3,1.7
8914,25-08-12 22:45:00 -0500,ERROR,1.215,1.3,2
8915,25-08-12 22:50:00 -0500,ERROR,0.829,1,1.3
8916,25-08-12 22:55:00 -0500,ERROR,0.829,1.3,1.7
8917,25-08-12 23:00:00 -0500,ERROR,0.807,1.3,1.7
8918,25-08-12 23:05:00 -0500,ERROR,0.636,1.7,2
8919,25-08-12 23:10:00 -0500,ERROR,0.486,1.7,2.3
8920,25-08-12 23:15:00 -0500,ERROR,0.357,1.3,2
8921,25-08-12 23:20:00 -0500,ERROR,0.872,1.3,1.7
8922,25-08-12 23:25:00 -0500,ERROR,0.035,0.7,1.3
8923,25-08-12 23:30:00 -0500,ERROR,-1.123,0,0.7
8924,25-08-12 23:35:00 -0500,ERROR,-0.437,1,1.7
8925,25-08-12 23:40:00 -0500,ERROR,0.636,1,1.7
8926,25-08-12 23:45:00 -0500,ERROR,0.421,0.7,1.7
8927,25-08-12 23:50:00 -0500,ERROR,0.078,0.3,1.3
8928,25-08-12 23:55:00 -0500,ERROR,-0.78,0.7,1.7
8929,25-08-13 00:00:00 -0500,ERROR,-1.359,1,2
8930,25-08-13 00:05:00 -0500,ERROR,-1.466,0,0.7
8931,25-08-13 00:10:00 -0500,ERROR,-1.531,1,1.7
8932,25-08-13 00:15:00 -0500,ERROR,-1.338,1.3,2
8933,25-08-13 00:20:00 -0500,ERROR,-1.123,1.3,1.7
8934,25-08-13 00:25:00 -0500,ERROR,-1.316,1.7,2
8935,25-08-13 00:30:00 -0500,ERROR,-1.852,1,2
8936,25-08-13 00:35:00 -0500,ERROR,-2.71,1.3,2.3
8937,25-08-13 00:40:00 -0500,ERROR,-2.882,1.7,2
8938,25-08-13 00:45:00 -0500,ERROR,-2.71,1.3,2
8939,25-08-13 00:50:00 -0500,ERROR,-2.946,1.7,2.3
8940,25-08-13 00:55:00 -0500,ERROR,-3.289,2,2.7
8941,25-08-13 01:00:00 -0500,ERROR,-3.139,2,2.7
8942,25-08-13 01:05:00 -0500,ERROR,-3.096,2,2.3
8943,25-08-13 01:10:00 -0500,ERROR,-3.547,1.7,2.7
8944,25-08-13 01:15:00 -0500,ERROR,-4.512,0.3,1.3
8945,25-08-13 01:20:00 -0500,ERROR,-4.169,1.3,2
8946,25-08-13 01:25:00 -0500,ERROR,-4.383,1.3,1.7
8947,25-08-13 01:30:00 -0500,ERROR,-4.662,1.3,2
8948,25-08-13 01:35:00 -0500,ERROR,-4.726,1.7,2.3
8949,25-08-13 01:40:00 -0500,ERROR,-4.919,0.7,2.3
8950,25-08-13 01:45:00 -0500,ERROR,-5.069,1,2
8951,25-08-13 01:50:00 -0500,ERROR,-4.641,1.3,2
8952,25-08-13 01:55:00 -0500,ERROR,-4.598,1.3,2
8953,25-08-13 02:00:00 -0500,ERROR,-4.769,1.7,2
8954,25-08-13 02:05:00 -0500,ERROR,-4.876,2,2.7
8955,25-08-13 02:10:00 -0500,ERROR,-4.855,2,3
8956,25-08-13 02:15:00 -0500,ERROR,-4.598,2.3,3.3
8957,25-08-13 02:20:00 -0500,ERROR,-4.834,2,3
8958,25-08-13 02:25:00 -0500,ERROR,-5.434,1.7,2.7
8959,25-08-13 02:30:00 -0500,ERROR,-5.992,1.3,2
8960,25-08-13 02:35:00 -0500,ERROR,-5.842,1.7,2.3
8961,25-08-13 02:40:00 -0500,ERROR,-5.992,1.3,2
8962,25-08-13 02:45:00 -0500,ERROR,-6.271,1.3,1.7
8963,25-08-13 02:50:00 -0500,ERROR,-6.356,1,1.7
8964,25-08-13 02:55:00 -0500,ERROR,-6.335,1,1.7
8965,25-08-13 03:00:00 -0500,ERROR,-6.271,1,1.7
8966,25-08-13 03:05:00 -0500,ERROR,-6.313,1.3,2
8967,25-08-13 03:10:00 -0500,ERROR,-6.356,1.3,1.7
8968,25-08-13 03:15:00 -0500,ERROR,-6.421,1.3,1.7
8969,25-08-13 03:20:00 -0500,ERROR,-6.571,1.3,1.7
8970,25-08-13 03:25:00 -0500,ERROR,-6.742,1.3,1.7
8971,25-08-13 03:30:00 -0500,ERROR,-6.7,1.3,1.7
8972,25-08-13 03:35:00 -0500,ERROR,-6.764,1.3,2
8973,25-08-13 03:40:00 -0500,ERROR,-6.464,1.7,2
8974,25-08-13 03:45:00 -0500,ERROR,-6.206,1.7,2.3
8975,25-08-13 03:50:00 -0500,ERROR,-6.356,1.3,2
8976,25-08-13 03:55:00 -0500,ERROR,-6.614,1.3,1.7
8977,25-08-13 04:00:00 -0500,ERROR,-6.871,1.3,2
8978,25-08-13 04:05:00 -0500,ERROR,-6.914,1.3,1.7
8979,25-08-13 04:10:00 -0500,ERROR,-6.785,1.3,1.7
8980,25-08-13 04:15:00 -0500,ERROR,-6.742,1.3,2
