"Line#","Date","Temperature (S-THC 21559981:22071558-1),°C,21559981"
"574","25-06-22 06:40:00 -0500","-8.072"
"575","25-06-22 06:45:00 -0500","1.515"
"576","25-06-22 06:50:00 -0500","6.727"
"577","25-06-22 06:55:00 -0500","8.335"
"578","25-06-22 07:00:00 -0500","10.738"
"579","25-06-22 07:05:00 -0500","14.277"
"580","25-06-22 07:10:00 -0500","12.604"
"581","25-06-22 07:15:00 -0500","10.952"
"582","25-06-22 07:20:00 -0500","14.684"
"583","25-06-22 07:25:00 -0500","12.861"
"584","25-06-22 07:30:00 -0500","11.124"
"585","25-06-22 07:35:00 -0500","11.016"
"586","25-06-22 07:40:00 -0500","12.325"
"587","25-06-22 07:45:00 -0500","11.445"
"588","25-06-22 07:50:00 -0500","10.888"
"589","25-06-22 07:55:00 -0500","10.759"
"590","25-06-22 08:00:00 -0500","11.145"
"591","25-06-22 08:05:00 -0500","11.896"
"592","25-06-22 08:10:00 -0500","14.169"
"593","25-06-22 08:15:00 -0500","15.456"
"594","25-06-22 08:20:00 -0500","18.094"
"595","25-06-22 08:25:00 -0500","19.617"
"596","25-06-22 08:30:00 -0500","18.008"
"597","25-06-22 08:35:00 -0500","19.703"
"598","25-06-22 08:40:00 -0500","19.917"
"599","25-06-22 08:45:00 -0500","23.478"
"600","25-06-22 08:50:00 -0500","18.287"
"601","25-06-22 08:55:00 -0500","20.518"
"602","25-06-22 09:00:00 -0500","20.861"
"603","25-06-22 09:05:00 -0500","18.759"
"604","25-06-22 09:10:00 -0500","17.837"
"605","25-06-22 09:15:00 -0500","19.617"
"606","25-06-22 09:20:00 -0500","22.384"
"607","25-06-22 09:25:00 -0500","21.612"
"608","25-06-22 09:30:00 -0500","27.253"
"609","25-06-22 09:35:00 -0500","22.362"
"610","25-06-22 09:40:00 -0500","19.21"
"611","25-06-22 09:45:00 -0500","20.003"
"612","25-06-22 09:50:00 -0500","18.502"
"613","25-06-22 09:55:00 -0500","20.99"
"614","25-06-22 10:00:00 -0500","19.488"
"615","25-06-22 10:05:00 -0500","20.196"
"616","25-06-22 10:10:00 -0500","19.51"
"617","25-06-22 10:15:00 -0500","19.167"
"618","25-06-22 10:20:00 -0500","19.252"
"619","25-06-22 10:25:00 -0500","19.553"
"620","25-06-22 10:30:00 -0500","19.81"
"621","25-06-22 10:35:00 -0500","20.818"
"622","25-06-22 10:40:00 -0500","19.445"
"623","25-06-22 10:45:00 -0500","20.411"
"624","25-06-22 10:50:00 -0500","20.282"
"625","25-06-22 10:55:00 -0500","20.368"
"626","25-06-22 11:00:00 -0500","20.454"
"627","25-06-22 11:05:00 -0500","20.882"
"628","25-06-22 11:10:00 -0500","21.247"
"629","25-06-22 11:15:00 -0500","21.376"
"630","25-06-22 11:20:00 -0500","20.754"
"631","25-06-22 11:25:00 -0500","20.604"
"632","25-06-22 11:30:00 -0500","21.998"
"633","25-06-22 11:35:00 -0500","21.976"
"634","25-06-22 11:40:00 -0500","21.29"
"635","25-06-22 11:45:00 -0500","21.14"
"636","25-06-22 11:50:00 -0500","21.805"
"637","25-06-22 11:55:00 -0500","21.655"
"638","25-06-22 12:00:00 -0500","20.882"
"639","25-06-22 12:05:00 -0500","21.762"
"640","25-06-22 12:10:00 -0500","21.269"
"641","25-06-22 12:15:00 -0500","21.269"
"642","25-06-22 12:20:00 -0500","21.783"
"643","25-06-22 12:25:00 -0500","22.834"
"644","25-06-22 12:30:00 -0500","22.105"
"645","25-06-22 12:35:00 -0500","23.671"
"646","25-06-22 12:40:00 -0500","21.912"
"647","25-06-22 12:45:00 -0500","22.148"
"648","25-06-22 12:50:00 -0500","23.049"
"649","25-06-22 12:55:00 -0500","23.349"
"650","25-06-22 13:00:00 -0500","23.263"
"651","25-06-22 13:05:00 -0500","22.513"
"652","25-06-22 13:10:00 -0500","22.856"
"653","25-06-22 13:15:00 -0500","23.671"
"654","25-06-22 13:20:00 -0500","23.263"
"655","25-06-22 13:25:00 -0500","23.435"
"656","25-06-22 13:30:00 -0500","22.727"
"657","25-06-22 13:35:00 -0500","23.263"
"658","25-06-22 13:40:00 -0500","23.885"
"659","25-06-22 13:45:00 -0500","22.984"
"660","25-06-22 13:50:00 -0500","22.341"
"661","25-06-22 13:55:00 -0500","23.306"
"662","25-06-22 14:00:00 -0500","22.877"
"663","25-06-22 14:05:00 -0500","22.255"
"664","25-06-22 14:10:00 -0500","22.899"
"665","25-06-22 14:15:00 -0500","22.513"
"666","25-06-22 14:20:00 -0500","24.164"
"667","25-06-22 14:25:00 -0500","22.663"
"668","25-06-22 14:30:00 -0500","23.392"
"669","25-06-22 14:35:00 -0500","22.105"
"670","25-06-22 14:40:00 -0500","21.612"
"671","25-06-22 14:45:00 -0500","22.491"
"672","25-06-22 14:50:00 -0500","22.405"
"673","25-06-22 14:55:00 -0500","21.311"
"674","25-06-22 15:00:00 -0500","22.062"
"675","25-06-22 15:05:00 -0500","21.44"
"676","25-06-22 15:10:00 -0500","21.547"
"677","25-06-22 15:15:00 -0500","21.891"
"678","25-06-22 15:20:00 -0500","21.59"
"679","25-06-22 15:25:00 -0500","22.298"
"680","25-06-22 15:30:00 -0500","21.955"
"681","25-06-22 15:35:00 -0500","22.427"
"682","25-06-22 15:40:00 -0500","22.019"
"683","25-06-22 15:45:00 -0500","21.483"
"684","25-06-22 15:50:00 -0500","21.183"
"685","25-06-22 15:55:00 -0500","21.762"
"686","25-06-22 16:00:00 -0500","21.354"
"687","25-06-22 16:05:00 -0500","20.818"
"688","25-06-22 16:10:00 -0500","21.14"
"689","25-06-22 16:15:00 -0500","20.625"
"690","25-06-22 16:20:00 -0500","21.397"
"691","25-06-22 16:25:00 -0500","21.547"
"692","25-06-22 16:30:00 -0500","20.689"
"693","25-06-22 16:35:00 -0500","19.896"
"694","25-06-22 16:40:00 -0500","18.952"
"695","25-06-22 16:45:00 -0500","18.909"
"696","25-06-22 16:50:00 -0500","18.673"
"697","25-06-22 16:55:00 -0500","17.58"
"698","25-06-22 17:00:00 -0500","16.121"
"699","25-06-22 17:05:00 -0500","14.341"
"700","25-06-22 17:10:00 -0500","11.188"
"701","25-06-22 17:15:00 -0500","10.416"
"702","25-06-22 17:20:00 -0500","10.502"
"703","25-06-22 17:25:00 -0500","9.644"
"704","25-06-22 17:30:00 -0500","8.915"
"705","25-06-22 17:35:00 -0500","8.271"
"706","25-06-22 17:40:00 -0500","8.636"
"707","25-06-22 17:45:00 -0500","8.636"
"708","25-06-22 17:50:00 -0500","7.799"
"709","25-06-22 17:55:00 -0500","8.057"
"710","25-06-22 18:00:00 -0500","7.713"
"711","25-06-22 18:05:00 -0500","7.22"
"712","25-06-22 18:10:00 -0500","7.413"
"713","25-06-22 18:15:00 -0500","5.89"
"714","25-06-22 18:20:00 -0500","5.161"
"715","25-06-22 18:25:00 -0500","5.44"
"716","25-06-22 18:30:00 -0500","5.354"
"717","25-06-22 18:35:00 -0500","5.869"
"718","25-06-22 18:40:00 -0500","5.526"
"719","25-06-22 18:45:00 -0500","5.826"
"720","25-06-22 18:50:00 -0500","4.797"
"721","25-06-22 18:55:00 -0500","4.625"
"722","25-06-22 19:00:00 -0500","4.646"
"723","25-06-22 19:05:00 -0500","5.333"
"724","25-06-22 19:10:00 -0500","4.067"
"725","25-06-22 19:15:00 -0500","4.003"
"726","25-06-22 19:20:00 -0500","4.196"
"727","25-06-22 19:25:00 -0500","3.36"
"728","25-06-22 19:30:00 -0500","4.11"
"729","25-06-22 19:35:00 -0500","4.475"
"730","25-06-22 19:40:00 -0500","2.802"
"731","25-06-22 19:45:00 -0500","2.244"
"732","25-06-22 19:50:00 -0500","1.794"
"733","25-06-22 19:55:00 -0500","2.073"
"734","25-06-22 20:00:00 -0500","1.386"
"735","25-06-22 20:05:00 -0500","1.494"
"736","25-06-22 20:10:00 -0500","1.708"
"737","25-06-22 20:15:00 -0500","1.73"
"738","25-06-22 20:20:00 -0500","2.309"
"739","25-06-22 20:25:00 -0500","2.244"
"740","25-06-22 20:30:00 -0500","1.601"
"741","25-06-22 20:35:00 -0500","0.743"
"742","25-06-22 20:40:00 -0500","0.957"
"743","25-06-22 20:45:00 -0500","0.421"
"744","25-06-22 20:50:00 -0500","-0.287"
"745","25-06-22 20:55:00 -0500","-0.351"
"746","25-06-22 21:00:00 -0500","-0.823"
"747","25-06-22 21:05:00 -0500","-0.866"
"748","25-06-22 21:10:00 -0500","-0.651"
"749","25-06-22 21:15:00 -0500","-1.123"
"750","25-06-22 21:20:00 -0500","-0.351"
"751","25-06-22 21:25:00 -0500","-0.029"
"752","25-06-22 21:30:00 -0500","-0.115"
"753","25-06-22 21:35:00 -0500","0.85"
"754","25-06-22 21:40:00 -0500","-0.244"
"755","25-06-22 21:45:00 -0500","-1.423"
"756","25-06-22 21:50:00 -0500","-0.008"
"757","25-06-22 21:55:00 -0500","-0.78"
"758","25-06-22 22:00:00 -0500","-0.78"
"759","25-06-22 22:05:00 -0500","-2.024"
"760","25-06-22 22:10:00 -0500","-1.488"
"761","25-06-22 22:15:00 -0500","-1.059"
"762","25-06-22 22:20:00 -0500","-2.367"
"763","25-06-22 22:25:00 -0500","-2.26"
"764","25-06-22 22:30:00 -0500","-3.289"
"765","25-06-22 22:35:00 -0500","-2.667"
"766","25-06-22 22:40:00 -0500","-1.874"
"767","25-06-22 22:45:00 -0500","-2.303"
"768","25-06-22 22:50:00 -0500","-3.397"
"769","25-06-22 22:55:00 -0500","-3.182"
"770","25-06-22 23:00:00 -0500","-3.118"
"771","25-06-22 23:05:00 -0500","-2.002"
"772","25-06-22 23:10:00 -0500","-2.796"
"773","25-06-22 23:15:00 -0500","-3.118"
"774","25-06-22 23:20:00 -0500","-3.718"
"775","25-06-22 23:25:00 -0500","-4.126"
"776","25-06-22 23:30:00 -0500","-4.212"
"777","25-06-22 23:35:00 -0500","-3.868"
"778","25-06-22 23:40:00 -0500","-3.418"
"779","25-06-22 23:45:00 -0500","-3.976"
"780","25-06-22 23:50:00 -0500","-4.383"
"781","25-06-22 23:55:00 -0500","-4.019"
"782","25-06-23 00:00:00 -0500","-3.89"
"783","25-06-23 00:05:00 -0500","-2.925"
"784","25-06-23 00:10:00 -0500","-3.075"
"785","25-06-23 00:15:00 -0500","-2.474"
"786","25-06-23 00:20:00 -0500","-2.903"
"787","25-06-23 00:25:00 -0500","-2.882"
"788","25-06-23 00:30:00 -0500","-2.582"
"789","25-06-23 00:35:00 -0500","-2.86"
"790","25-06-23 00:40:00 -0500","-3.439"
"791","25-06-23 00:45:00 -0500","-3.032"
"792","25-06-23 00:50:00 -0500","-3.504"
"793","25-06-23 00:55:00 -0500","-4.362"
"794","25-06-23 01:00:00 -0500","-3.332"
"795","25-06-23 01:05:00 -0500","-3.439"
"796","25-06-23 01:10:00 -0500","-4.233"
"797","25-06-23 01:15:00 -0500","-4.898"
"798","25-06-23 01:20:00 -0500","-3.954"
"799","25-06-23 01:25:00 -0500","-3.439"
"800","25-06-23 01:30:00 -0500","-4.126"
"801","25-06-23 01:35:00 -0500","-4.619"
"802","25-06-23 01:40:00 -0500","-5.52"
"803","25-06-23 01:45:00 -0500","-6.056"
"804","25-06-23 01:50:00 -0500","-6.185"
"805","25-06-23 01:55:00 -0500","-4.641"
"806","25-06-23 02:00:00 -0500","-4.748"
"807","25-06-23 02:05:00 -0500","-4.662"
"808","25-06-23 02:10:00 -0500","-5.52"
"809","25-06-23 02:15:00 -0500","-5.649"
"810","25-06-23 02:20:00 -0500","-5.391"
"811","25-06-23 02:25:00 -0500","-6.742"
"812","25-06-23 02:30:00 -0500","-8.008"
"813","25-06-23 02:35:00 -0500","-7.343"
"814","25-06-23 02:40:00 -0500","-7"
"815","25-06-23 02:45:00 -0500","-7.75"
"816","25-06-23 02:50:00 -0500","-7.901"
"817","25-06-23 02:55:00 -0500","-7.429"
"818","25-06-23 03:00:00 -0500","-6.914"
"819","25-06-23 03:05:00 -0500","-6.957"
"820","25-06-23 03:10:00 -0500","-8.308"
"821","25-06-23 03:15:00 -0500","-7.943"
"822","25-06-23 03:20:00 -0500","-8.673"
"823","25-06-23 03:25:00 -0500","-8.909"
"824","25-06-23 03:30:00 -0500","-8.737"
"825","25-06-23 03:35:00 -0500","-7.45"
"826","25-06-23 03:40:00 -0500","-7.943"
"827","25-06-23 03:45:00 -0500","-7.965"
"828","25-06-23 03:50:00 -0500","-8.137"
"829","25-06-23 03:55:00 -0500","-7.815"
"830","25-06-23 04:00:00 -0500","-7.171"
"831","25-06-23 04:05:00 -0500","-6.421"
"832","25-06-23 04:10:00 -0500","-7.622"
"833","25-06-23 04:15:00 -0500","-8.115"
"834","25-06-23 04:20:00 -0500","-7.579"
"835","25-06-23 04:25:00 -0500","-8.351"
"836","25-06-23 04:30:00 -0500","-7.75"
"837","25-06-23 04:35:00 -0500","-8.265"
"838","25-06-23 04:40:00 -0500","-7.536"
"839","25-06-23 04:45:00 -0500","-7.429"
"840","25-06-23 04:50:00 -0500","-8.759"
"841","25-06-23 04:55:00 -0500","-9.316"
"842","25-06-23 05:00:00 -0500","-9.552"
"843","25-06-23 05:05:00 -0500","-9.96"
"844","25-06-23 05:10:00 -0500","-9.788"
"845","25-06-23 05:15:00 -0500","-9.724"
"846","25-06-23 05:20:00 -0500","-10.088"
"847","25-06-23 05:25:00 -0500","-10.196"
"848","25-06-23 05:30:00 -0500","-10.153"
"849","25-06-23 05:35:00 -0500","-10.26"
"850","25-06-23 05:40:00 -0500","-9.745"
"851","25-06-23 05:45:00 -0500","-10.045"
"852","25-06-23 05:50:00 -0500","-9.381"
"853","25-06-23 05:55:00 -0500","-8.737"
"854","25-06-23 06:00:00 -0500","-9.08"
"855","25-06-23 06:05:00 -0500","-9.702"
"856","25-06-23 06:10:00 -0500","-9.423"
"857","25-06-23 06:15:00 -0500","-9.187"
"858","25-06-23 06:20:00 -0500","-8.072"
"859","25-06-23 06:25:00 -0500","-7.322"
"860","25-06-23 06:30:00 -0500","-8.93"
"861","25-06-23 06:35:00 -0500","-9.059"
"862","25-06-23 06:40:00 -0500","-8.48"
"863","25-06-23 06:45:00 -0500","1.258"
"864","25-06-23 06:50:00 -0500","6.384"
"865","25-06-23 06:55:00 -0500","8.228"
"866","25-06-23 07:00:00 -0500","10.931"
"867","25-06-23 07:05:00 -0500","13.376"
"868","25-06-23 07:10:00 -0500","15.113"
"869","25-06-23 07:15:00 -0500","12.218"
"870","25-06-23 07:20:00 -0500","12.196"
"871","25-06-23 07:25:00 -0500","16.614"
"872","25-06-23 07:30:00 -0500","14.062"
"873","25-06-23 07:35:00 -0500","12.904"
"874","25-06-23 07:40:00 -0500","12.26"
"875","25-06-23 07:45:00 -0500","10.823"
"876","25-06-23 07:50:00 -0500","9.665"
"877","25-06-23 07:55:00 -0500","10.931"
"878","25-06-23 08:00:00 -0500","13.569"
"879","25-06-23 08:05:00 -0500","17.065"
"880","25-06-23 08:10:00 -0500","16.271"
"881","25-06-23 08:15:00 -0500","15.092"
"882","25-06-23 08:20:00 -0500","16.228"
"883","25-06-23 08:25:00 -0500","17.279"
"884","25-06-23 08:30:00 -0500","15.971"
"885","25-06-23 08:35:00 -0500","18.459"
"886","25-06-23 08:40:00 -0500","20.647"
"887","25-06-23 08:45:00 -0500","18.03"
"888","25-06-23 08:50:00 -0500","20.925"
"889","25-06-23 08:55:00 -0500","19.639"
"890","25-06-23 09:00:00 -0500","20.153"
"891","25-06-23 09:05:00 -0500","24.207"
"892","25-06-23 09:10:00 -0500","26.137"
"893","25-06-23 09:15:00 -0500","27.81"
"894","25-06-23 09:20:00 -0500","25.966"
"895","25-06-23 09:25:00 -0500","26.695"
"896","25-06-23 09:30:00 -0500","27.124"
"897","25-06-23 09:35:00 -0500","21.483"
"898","25-06-23 09:40:00 -0500","22.298"
"899","25-06-23 09:45:00 -0500","19.531"
"900","25-06-23 09:50:00 -0500","18.845"
"901","25-06-23 09:55:00 -0500","25.773"
"902","25-06-23 10:00:00 -0500","20.904"
"903","25-06-23 10:05:00 -0500","19.295"
"904","25-06-23 10:10:00 -0500","18.459"
"905","25-06-23 10:15:00 -0500","19.038"
"906","25-06-23 10:20:00 -0500","18.802"
"907","25-06-23 10:25:00 -0500","19.231"
"908","25-06-23 10:30:00 -0500","18.652"
"909","25-06-23 10:35:00 -0500","19.639"
"910","25-06-23 10:40:00 -0500","19.746"
"911","25-06-23 10:45:00 -0500","20.647"
"912","25-06-23 10:50:00 -0500","21.569"
"913","25-06-23 10:55:00 -0500","20.432"
"914","25-06-23 11:00:00 -0500","20.046"
"915","25-06-23 11:05:00 -0500","19.66"
"916","25-06-23 11:10:00 -0500","21.269"
"917","25-06-23 11:15:00 -0500","20.968"
"918","25-06-23 11:20:00 -0500","21.655"
"919","25-06-23 11:25:00 -0500","21.247"
"920","25-06-23 11:30:00 -0500","21.076"
"921","25-06-23 11:35:00 -0500","21.14"
"922","25-06-23 11:40:00 -0500","21.376"
"923","25-06-23 11:45:00 -0500","21.933"
"924","25-06-23 11:50:00 -0500","23.928"
"925","25-06-23 11:55:00 -0500","23.692"
"926","25-06-23 12:00:00 -0500","20.368"
"927","25-06-23 12:05:00 -0500","21.29"
"928","25-06-23 12:10:00 -0500","21.998"
"929","25-06-23 12:15:00 -0500","22.169"
"930","25-06-23 12:20:00 -0500","21.933"
"931","25-06-23 12:25:00 -0500","23.156"
"932","25-06-23 12:30:00 -0500","24.657"
"933","25-06-23 12:35:00 -0500","22.941"
"934","25-06-23 12:40:00 -0500","23.285"
"935","25-06-23 12:45:00 -0500","21.504"
"936","25-06-23 12:50:00 -0500","23.199"
"937","25-06-23 12:55:00 -0500","22.598"
"938","25-06-23 13:00:00 -0500","21.891"
"939","25-06-23 13:05:00 -0500","21.719"
"940","25-06-23 13:10:00 -0500","23.907"
"941","25-06-23 13:15:00 -0500","21.805"
"942","25-06-23 13:20:00 -0500","21.462"
"943","25-06-23 13:25:00 -0500","21.762"
"944","25-06-23 13:30:00 -0500","22.019"
"945","25-06-23 13:35:00 -0500","22.941"
"946","25-06-23 13:40:00 -0500","20.797"
"947","25-06-23 13:45:00 -0500","21.161"
"948","25-06-23 13:50:00 -0500","21.912"
"949","25-06-23 13:55:00 -0500","21.183"
"950","25-06-23 14:00:00 -0500","20.99"
"951","25-06-23 14:05:00 -0500","21.933"
"952","25-06-23 14:10:00 -0500","21.44"
"953","25-06-23 14:15:00 -0500","21.29"
"954","25-06-23 14:20:00 -0500","21.226"
"955","25-06-23 14:25:00 -0500","20.218"
"956","25-06-23 14:30:00 -0500","19.295"
"957","25-06-23 14:35:00 -0500","21.183"
"958","25-06-23 14:40:00 -0500","21.869"
"959","25-06-23 14:45:00 -0500","21.44"
"960","25-06-23 14:50:00 -0500","20.496"
"961","25-06-23 14:55:00 -0500","21.869"
"962","25-06-23 15:00:00 -0500","22.234"
"963","25-06-23 15:05:00 -0500","19.982"
"964","25-06-23 15:10:00 -0500","20.346"
"965","25-06-23 15:15:00 -0500","20.625"
"966","25-06-23 15:20:00 -0500","20.26"
"967","25-06-23 15:25:00 -0500","20.196"
"968","25-06-23 15:30:00 -0500","19.874"
"969","25-06-23 15:35:00 -0500","20.282"
"970","25-06-23 15:40:00 -0500","19.81"
"971","25-06-23 15:45:00 -0500","20.303"
"972","25-06-23 15:50:00 -0500","20.089"
"973","25-06-23 15:55:00 -0500","19.982"
"974","25-06-23 16:00:00 -0500","19.445"
"975","25-06-23 16:05:00 -0500","19.445"
"976","25-06-23 16:10:00 -0500","18.781"
"977","25-06-23 16:15:00 -0500","18.888"
"978","25-06-23 16:20:00 -0500","19.124"
"979","25-06-23 16:25:00 -0500","18.866"
"980","25-06-23 16:30:00 -0500","18.201"
"981","25-06-23 16:35:00 -0500","17.58"
"982","25-06-23 16:40:00 -0500","16.872"
"983","25-06-23 16:45:00 -0500","16.421"
"984","25-06-23 16:50:00 -0500","15.842"
"985","25-06-23 16:55:00 -0500","15.134"
"986","25-06-23 17:00:00 -0500","14.577"
"987","25-06-23 17:05:00 -0500","13.397"
"988","25-06-23 17:10:00 -0500","10.373"
"989","25-06-23 17:15:00 -0500","9.601"
"990","25-06-23 17:20:00 -0500","9.065"
"991","25-06-23 17:25:00 -0500","8.872"
"992","25-06-23 17:30:00 -0500","8.443"
"993","25-06-23 17:35:00 -0500","8.507"
"994","25-06-23 17:40:00 -0500","7.606"
"995","25-06-23 17:45:00 -0500","7.563"
"996","25-06-23 17:50:00 -0500","7.306"
"997","25-06-23 17:55:00 -0500","6.641"
"998","25-06-23 18:00:00 -0500","4.303"
"999","25-06-23 18:05:00 -0500","4.646"
"1000","25-06-23 18:10:00 -0500","4.303"
"1001","25-06-23 18:15:00 -0500","3.016"
"1002","25-06-23 18:20:00 -0500","2.201"
"1003","25-06-23 18:25:00 -0500","1.494"
"1004","25-06-23 18:30:00 -0500","2.523"
"1005","25-06-23 18:35:00 -0500","2.952"
"1006","25-06-23 18:40:00 -0500","2.759"
"1007","25-06-23 18:45:00 -0500","3.274"
"1008","25-06-23 18:50:00 -0500","2.116"
"1009","25-06-23 18:55:00 -0500","1.322"
"1010","25-06-23 19:00:00 -0500","0.957"
"1011","25-06-23 19:05:00 -0500","0.914"
"1012","25-06-23 19:10:00 -0500","1.472"
"1013","25-06-23 19:15:00 -0500","1.815"
"1014","25-06-23 19:20:00 -0500","0.764"
"1015","25-06-23 19:25:00 -0500","1.579"
"1016","25-06-23 19:30:00 -0500","1.386"
"1017","25-06-23 19:35:00 -0500","2.03"
"1018","25-06-23 19:40:00 -0500","2.309"
"1019","25-06-23 19:45:00 -0500","1.858"
"1020","25-06-23 19:50:00 -0500","1.386"
"1021","25-06-23 19:55:00 -0500","0.721"
"1022","25-06-23 20:00:00 -0500","0.7"
"1023","25-06-23 20:05:00 -0500","-0.415"
"1024","25-06-23 20:10:00 -0500","0.657"
"1025","25-06-23 20:15:00 -0500","1.451"
"1026","25-06-23 20:20:00 -0500","0.228"
"1027","25-06-23 20:25:00 -0500","-0.136"
"1028","25-06-23 20:30:00 -0500","-0.458"
"1029","25-06-23 20:35:00 -0500","-0.415"
"1030","25-06-23 20:40:00 -0500","-0.158"
"1031","25-06-23 20:45:00 -0500","-0.501"
"1032","25-06-23 20:50:00 -0500","-1.252"
"1033","25-06-23 20:55:00 -0500","-1.145"
"1034","25-06-23 21:00:00 -0500","-0.951"
"1035","25-06-23 21:05:00 -0500","-1.102"
"1036","25-06-23 21:10:00 -0500","-1.681"
"1037","25-06-23 21:15:00 -0500","-2.582"
"1038","25-06-23 21:20:00 -0500","-1.831"
"1039","25-06-23 21:25:00 -0500","-1.659"
"1040","25-06-23 21:30:00 -0500","-1.338"
"1041","25-06-23 21:35:00 -0500","-2.753"
"1042","25-06-23 21:40:00 -0500","-2.582"
"1043","25-06-23 21:45:00 -0500","-3.418"
"1044","25-06-23 21:50:00 -0500","-3.439"
"1045","25-06-23 21:55:00 -0500","-2.667"
"1046","25-06-23 22:00:00 -0500","-2.817"
"1047","25-06-23 22:05:00 -0500","-1.102"
"1048","25-06-23 22:10:00 -0500","-0.63"
"1049","25-06-23 22:15:00 -0500","-1.788"
"1050","25-06-23 22:20:00 -0500","-2.346"
"1051","25-06-23 22:25:00 -0500","-2.946"
"1052","25-06-23 22:30:00 -0500","-3.139"
"1053","25-06-23 22:35:00 -0500","-2.496"
"1054","25-06-23 22:40:00 -0500","-2.56"
"1055","25-06-23 22:45:00 -0500","-3.461"
"1056","25-06-23 22:50:00 -0500","-3.783"
"1057","25-06-23 22:55:00 -0500","-3.118"
"1058","25-06-23 23:00:00 -0500","-3.161"
"1059","25-06-23 23:05:00 -0500","-2.217"
"1060","25-06-23 23:10:00 -0500","-1.724"
"1061","25-06-23 23:15:00 -0500","-2.002"
"1062","25-06-23 23:20:00 -0500","-2.002"
"1063","25-06-23 23:25:00 -0500","-3.439"
"1064","25-06-23 23:30:00 -0500","-3.761"
"1065","25-06-23 23:35:00 -0500","-2.86"
"1066","25-06-23 23:40:00 -0500","-2.238"
"1067","25-06-23 23:45:00 -0500","-3.268"
"1068","25-06-23 23:50:00 -0500","-3.504"
"1069","25-06-23 23:55:00 -0500","-3.418"
"1070","25-06-24 00:00:00 -0500","-2.86"
"1071","25-06-24 00:05:00 -0500","-3.118"
"1072","25-06-24 00:10:00 -0500","-3.525"
"1073","25-06-24 00:15:00 -0500","-4.726"
"1074","25-06-24 00:20:00 -0500","-4.469"
"1075","25-06-24 00:25:00 -0500","-4.619"
"1076","25-06-24 00:30:00 -0500","-5.541"
"1077","25-06-24 00:35:00 -0500","-4.898"
"1078","25-06-24 00:40:00 -0500","-5.541"
"1079","25-06-24 00:45:00 -0500","-5.649"
"1080","25-06-24 00:50:00 -0500","-6.12"
"1081","25-06-24 00:55:00 -0500","-5.863"
"1082","25-06-24 01:00:00 -0500","-6.464"
"1083","25-06-24 01:05:00 -0500","-5.456"
"1084","25-06-24 01:10:00 -0500","-5.541"
"1085","25-06-24 01:15:00 -0500","-6.957"
"1086","25-06-24 01:20:00 -0500","-6.163"
"1087","25-06-24 01:25:00 -0500","-5.155"
"1088","25-06-24 01:30:00 -0500","-4.726"
"1089","25-06-24 01:35:00 -0500","-5.777"
"1090","25-06-24 01:40:00 -0500","-6.7"
"1091","25-06-24 01:45:00 -0500","-6.935"
"1092","25-06-24 01:50:00 -0500","-6.313"
"1093","25-06-24 01:55:00 -0500","-6.635"
"1094","25-06-24 02:00:00 -0500","-7.236"
"1095","25-06-24 02:05:00 -0500","-7.472"
"1096","25-06-24 02:10:00 -0500","-6.893"
"1097","25-06-24 02:15:00 -0500","-7.107"
"1098","25-06-24 02:20:00 -0500","-7.386"
"1099","25-06-24 02:25:00 -0500","-7.75"
"1100","25-06-24 02:30:00 -0500","-7.536"
"1101","25-06-24 02:35:00 -0500","-6.335"
"1102","25-06-24 02:40:00 -0500","-6.485"
"1103","25-06-24 02:45:00 -0500","-7.493"
"1104","25-06-24 02:50:00 -0500","-7.236"
"1105","25-06-24 02:55:00 -0500","-7.622"
